required_level,item_level,quality,quality_label,inventory_type,inventory_label,subclass,subclass_label,slot_key,role,count,median_visible_budget,median_total_budget_with_sockets,median_target_budget,median_percent_over_under
0,24,2,Uncommon,8,Feet,2,Leather,feet,physical,2,7.17,7.17,5.119,40.08
0,24,2,Uncommon,10,Hands,3,Mail,hands,physical,2,6.17,6.17,5.119,20.543
0,24,2,Uncommon,11,Finger,0,Misc,finger,caster,1,6.0,6.0,3.873,54.9
0,24,2,Uncommon,13,One-hand Weapon,7,Sword,weapon_one_hand,physical,2,3.5,3.5,6.917,-49.399
0,24,2,Uncommon,17,Two-hand Weapon,10,Staff,weapon_two_hand,caster,1,9.01,9.01,12.45,-27.633
0,24,2,Uncommon,20,Robe,1,Cloth,chest,caster,1,9.0,9.0,6.917,30.116
0,24,3,Rare,5,Chest,2,Leather,chest,physical,1,14.35,14.35,8.138,76.344
0,24,3,Rare,7,Legs,3,Mail,legs,physical,1,14.35,14.35,8.138,76.344
0,24,3,Rare,13,One-hand Weapon,7,Sword,weapon_one_hand,physical,1,6.34,6.34,8.138,-22.089
0,24,3,Rare,17,Two-hand Weapon,10,Staff,weapon_two_hand,caster,2,17.345,17.345,14.648,18.416
0,25,2,Uncommon,5,Chest,2,Leather,chest,caster,1,9.68,9.68,7.249,33.529
0,25,2,Uncommon,5,Chest,2,Leather,chest,generic,1,7.36,7.36,7.249,1.526
0,25,2,Uncommon,5,Chest,2,Leather,chest,physical,1,10.35,10.35,7.249,42.771
0,25,2,Uncommon,5,Chest,3,Mail,chest,caster,2,9.51,9.51,7.249,31.184
0,25,2,Uncommon,6,Waist,2,Leather,waist,caster,1,6.68,6.68,5.365,24.522
0,25,2,Uncommon,8,Feet,1,Cloth,feet,caster,3,8.0,8.0,5.365,49.128
0,25,2,Uncommon,8,Feet,2,Leather,feet,generic,1,5.02,5.02,5.365,-6.422
0,25,2,Uncommon,8,Feet,2,Leather,feet,physical,1,6.68,6.68,5.365,24.522
0,25,2,Uncommon,8,Feet,3,Mail,feet,generic,1,4.02,4.02,5.365,-25.063
0,25,2,Uncommon,8,Feet,3,Mail,feet,physical,1,6.35,6.35,5.365,18.37
0,25,2,Uncommon,9,Wrist,2,Leather,wrist,physical,1,5.0,5.0,4.06,23.164
0,25,2,Uncommon,10,Hands,3,Mail,hands,physical,2,6.34,6.34,5.365,18.184
0,25,2,Uncommon,11,Finger,0,Misc,finger,caster,5,5.01,5.01,4.06,23.41
0,25,2,Uncommon,11,Finger,0,Misc,finger,physical,1,6.0,6.0,4.06,47.796
0,25,2,Uncommon,13,One-hand Weapon,7,Sword,weapon_one_hand,generic,1,2.68,2.68,7.249,-63.031
0,25,2,Uncommon,14,Shield,6,Shield,shield,tank,1,5.0,5.0,5.365,-6.795
0,25,2,Uncommon,17,Two-hand Weapon,10,Staff,weapon_two_hand,caster,3,9.0,9.0,13.049,-31.028
0,25,2,Uncommon,20,Robe,1,Cloth,chest,caster,3,9.0,9.0,7.249,24.149
0,25,2,Uncommon,23,Held in Off-hand,0,Misc,held_in_off_hand,caster,1,3.0,3.0,4.06,-26.102
0,26,2,Uncommon,3,Shoulder,1,Cloth,shoulder,caster,3,7.68,7.68,5.612,36.849
0,26,2,Uncommon,7,Legs,3,Mail,legs,caster,1,12.0,12.0,7.584,58.232
0,26,2,Uncommon,7,Legs,3,Mail,legs,physical,1,12.01,12.01,7.584,58.364
0,26,2,Uncommon,9,Wrist,3,Mail,wrist,physical,1,4.68,4.68,4.247,10.197
0,26,2,Uncommon,16,Cloak,1,Cloth,cloak,generic,1,3.35,3.35,4.247,-21.12
0,26,2,Uncommon,17,Two-hand Weapon,5,Two-hand Mace,weapon_two_hand,physical,2,9.505,9.505,13.651,-30.371
0,27,2,Uncommon,3,Shoulder,1,Cloth,shoulder,caster,1,10.0,10.0,5.861,70.621
0,27,2,Uncommon,5,Chest,2,Leather,chest,physical,2,11.01,11.01,7.92,39.012
0,27,2,Uncommon,6,Waist,2,Leather,waist,caster,1,15.01,15.01,5.861,156.102
0,27,2,Uncommon,6,Waist,2,Leather,waist,physical,2,8.675,8.675,5.861,48.013
0,27,2,Uncommon,7,Legs,3,Mail,legs,physical,2,11.345,11.345,7.92,43.241
0,27,2,Uncommon,8,Feet,2,Leather,feet,physical,1,8.35,8.35,5.861,42.468
0,27,2,Uncommon,9,Wrist,3,Mail,wrist,generic,1,4.35,4.35,4.435,-1.924
0,27,2,Uncommon,9,Wrist,3,Mail,wrist,physical,1,5.35,5.35,4.435,20.623
0,27,2,Uncommon,14,Shield,6,Shield,shield,tank,4,5.84,5.84,5.861,-0.358
0,27,2,Uncommon,16,Cloak,1,Cloth,cloak,caster,3,5.0,5.0,4.435,12.732
0,27,2,Uncommon,16,Cloak,1,Cloth,cloak,physical,1,6.01,6.01,4.435,35.503
0,27,2,Uncommon,17,Two-hand Weapon,5,Two-hand Mace,weapon_two_hand,physical,1,10.68,10.68,14.256,-25.086
0,27,3,Rare,6,Waist,1,Cloth,waist,caster,1,11.68,11.68,6.895,69.392
0,27,3,Rare,8,Feet,2,Leather,feet,physical,1,12.02,12.02,6.895,74.323
0,27,3,Rare,10,Hands,3,Mail,hands,physical,1,12.01,12.01,6.895,74.178
0,28,2,Uncommon,3,Shoulder,1,Cloth,shoulder,caster,3,10.0,10.0,6.111,63.632
0,28,2,Uncommon,5,Chest,2,Leather,chest,generic,1,6.7,6.7,8.258,-18.871
0,28,2,Uncommon,6,Waist,2,Leather,waist,physical,1,8.35,8.35,6.111,36.633
0,28,2,Uncommon,8,Feet,2,Leather,feet,caster,1,10.34,10.34,6.111,69.196
0,28,2,Uncommon,9,Wrist,3,Mail,wrist,physical,1,7.34,7.34,4.625,58.711
0,28,2,Uncommon,11,Finger,0,Misc,finger,caster,1,6.01,6.01,4.625,29.953
0,28,2,Uncommon,14,Shield,6,Shield,shield,tank,2,6.84,6.84,6.111,11.924
0,28,2,Uncommon,17,Two-hand Weapon,5,Two-hand Mace,weapon_two_hand,physical,1,10.36,10.36,14.865,-30.307
0,28,2,Uncommon,20,Robe,1,Cloth,chest,generic,1,8.03,8.03,8.258,-2.767
0,29,2,Uncommon,5,Chest,2,Leather,chest,generic,2,7.52,7.52,8.599,-12.544
0,29,2,Uncommon,6,Waist,2,Leather,waist,caster,1,9.01,9.01,6.363,41.601
0,29,2,Uncommon,6,Waist,2,Leather,waist,physical,1,9.35,9.35,6.363,46.945
0,29,2,Uncommon,7,Legs,3,Mail,legs,physical,3,11.69,11.69,8.599,35.953
0,29,2,Uncommon,8,Feet,2,Leather,feet,generic,1,6.69,6.69,6.363,5.14
0,29,2,Uncommon,9,Wrist,3,Mail,wrist,generic,1,5.02,5.02,4.815,4.253
0,29,2,Uncommon,16,Cloak,1,Cloth,cloak,caster,1,8.0,8.0,4.815,66.141
0,29,3,Rare,11,Finger,0,Misc,finger,caster,1,11.0,11.0,5.665,94.177
0,29,3,Rare,11,Finger,0,Misc,finger,physical,1,8.36,8.36,5.665,47.574
0,29,3,Rare,14,Shield,6,Shield,shield,tank,1,10.01,10.01,7.486,33.72
0,29,3,Rare,26,Ranged,19,Wand,ranged,caster,1,1.0,1.0,10.116,-90.115
0,30,2,Uncommon,1,Head,1,Cloth,head,caster,2,13.18,13.18,8.94,47.42
0,30,2,Uncommon,3,Shoulder,1,Cloth,shoulder,caster,2,9.345,9.345,6.616,41.25
0,30,2,Uncommon,5,Chest,2,Leather,chest,caster,2,13.175,13.175,8.94,47.365
0,30,2,Uncommon,6,Waist,2,Leather,waist,caster,1,9.02,9.02,6.616,36.338
0,30,2,Uncommon,6,Waist,2,Leather,waist,physical,1,9.35,9.35,6.616,41.326
0,30,2,Uncommon,7,Legs,3,Mail,legs,physical,1,14.0,14.0,8.94,56.592
0,30,2,Uncommon,8,Feet,2,Leather,feet,physical,3,9.34,9.34,6.616,41.175
0,30,2,Uncommon,9,Wrist,3,Mail,wrist,generic,1,5.02,5.02,5.007,0.267
0,30,2,Uncommon,9,Wrist,3,Mail,wrist,physical,1,6.67,6.67,5.007,33.223
0,30,2,Uncommon,14,Shield,6,Shield,shield,tank,1,6.0,6.0,6.616,-9.309
0,30,2,Uncommon,16,Cloak,1,Cloth,cloak,caster,3,6.68,6.68,5.007,33.423
0,30,2,Uncommon,17,Two-hand Weapon,5,Two-hand Mace,weapon_two_hand,generic,1,9.7,9.7,16.093,-39.724
0,30,3,Rare,5,Chest,3,Mail,chest,generic,2,14.38,14.38,10.518,36.716
0,30,3,Rare,13,One-hand Weapon,7,Sword,weapon_one_hand,physical,1,7.5,7.5,10.518,-28.695
0,30,3,Rare,23,Held in Off-hand,0,Misc,held_in_off_hand,caster,1,9.68,9.68,5.89,64.342
0,31,2,Uncommon,1,Head,3,Mail,head,physical,2,12.36,12.36,9.284,33.133
0,31,2,Uncommon,5,Chest,1,Cloth,chest,caster,2,13.02,13.02,9.284,40.242
0,31,2,Uncommon,7,Legs,1,Cloth,legs,caster,2,11.865,11.865,9.284,27.801
0,31,2,Uncommon,10,Hands,1,Cloth,hands,caster,3,12.0,12.0,6.87,74.669
0,31,2,Uncommon,10,Hands,2,Leather,hands,caster,1,11.34,11.34,6.87,65.062
0,31,2,Uncommon,10,Hands,3,Mail,hands,physical,2,10.02,10.02,6.87,45.848
0,31,2,Uncommon,11,Finger,0,Misc,finger,caster,5,6.68,6.68,5.199,28.486
0,31,2,Uncommon,11,Finger,0,Misc,finger,physical,2,6.0,6.0,5.199,15.406
0,31,2,Uncommon,13,One-hand Weapon,0,Axe,weapon_one_hand,physical,1,5.01,5.01,9.284,-46.036
0,31,2,Uncommon,16,Cloak,1,Cloth,cloak,generic,1,5.02,5.02,5.199,-3.443
0,31,2,Uncommon,17,Two-hand Weapon,8,Two-hand Sword,weapon_two_hand,caster,1,13.0,13.0,16.711,-22.208
0,31,2,Uncommon,20,Robe,1,Cloth,chest,caster,2,16.02,16.02,9.284,72.555
0,31,2,Uncommon,23,Held in Off-hand,0,Misc,held_in_off_hand,caster,1,6.02,6.02,5.199,15.791
0,31,3,Rare,11,Finger,0,Misc,finger,caster,1,15.68,15.68,6.117,156.356
0,31,3,Rare,17,Two-hand Weapon,5,Two-hand Mace,weapon_two_hand,caster,1,22.69,22.69,19.66,15.411
0,32,2,Uncommon,3,Shoulder,1,Cloth,shoulder,caster,1,12.0,12.0,7.126,68.406
0,32,2,Uncommon,6,Waist,3,Mail,waist,physical,1,10.02,10.02,7.126,40.619
0,32,2,Uncommon,7,Legs,1,Cloth,legs,caster,1,17.0,17.0,9.629,76.546
0,32,2,Uncommon,11,Finger,0,Misc,finger,caster,3,7.01,7.01,5.392,29.999
0,32,2,Uncommon,11,Finger,0,Misc,finger,physical,2,7.845,7.845,5.392,45.484
0,32,2,Uncommon,13,One-hand Weapon,0,Axe,weapon_one_hand,caster,1,5.0,5.0,9.629,-48.075
0,32,2,Uncommon,13,One-hand Weapon,0,Axe,weapon_one_hand,generic,1,3.35,3.35,9.629,-65.21
0,32,2,Uncommon,14,Shield,6,Shield,shield,tank,1,5.69,5.69,7.126,-20.147
0,32,2,Uncommon,16,Cloak,1,Cloth,cloak,generic,1,1.34,1.34,5.392,-75.15
0,32,2,Uncommon,17,Two-hand Weapon,8,Two-hand Sword,weapon_two_hand,physical,2,13.015,13.015,17.333,-24.91
0,33,2,Uncommon,1,Head,3,Mail,head,caster,1,17.0,17.0,9.976,70.408
0,33,2,Uncommon,3,Shoulder,1,Cloth,shoulder,caster,2,10.845,10.845,7.382,46.906
0,33,2,Uncommon,6,Waist,2,Leather,waist,physical,1,10.35,10.35,7.382,40.2
0,33,2,Uncommon,6,Waist,3,Mail,waist,physical,2,10.52,10.52,7.382,42.503
0,33,2,Uncommon,7,Legs,1,Cloth,legs,caster,1,14.03,14.03,9.976,40.637
0,33,2,Uncommon,10,Hands,1,Cloth,hands,caster,3,11.0,11.0,7.382,49.005
0,33,2,Uncommon,10,Hands,2,Leather,hands,caster,1,10.69,10.69,7.382,44.806
0,33,2,Uncommon,10,Hands,2,Leather,hands,physical,1,13.0,13.0,7.382,76.097
0,33,2,Uncommon,11,Finger,0,Misc,finger,caster,1,8.0,8.0,5.587,43.2
0,33,2,Uncommon,16,Cloak,1,Cloth,cloak,generic,2,5.355,5.355,5.587,-4.146
0,33,2,Uncommon,16,Cloak,1,Cloth,cloak,physical,2,7.18,7.18,5.587,28.522
0,33,2,Uncommon,23,Held in Off-hand,0,Misc,held_in_off_hand,caster,1,5.0,5.0,5.587,-10.5
0,34,2,Uncommon,3,Shoulder,1,Cloth,shoulder,caster,1,13.0,13.0,7.64,70.154
0,34,2,Uncommon,6,Waist,2,Leather,waist,caster,1,10.69,10.69,7.64,39.919
0,34,2,Uncommon,13,One-hand Weapon,0,Axe,weapon_one_hand,physical,1,5.68,5.68,10.324,-44.985
0,34,2,Uncommon,14,Shield,6,Shield,shield,tank,1,8.35,8.35,7.64,9.291
0,34,2,Uncommon,16,Cloak,1,Cloth,cloak,physical,1,9.0,9.0,5.782,55.663
0,35,2,Uncommon,1,Head,1,Cloth,head,caster,1,15.03,15.03,10.674,40.803
0,35,2,Uncommon,3,Shoulder,1,Cloth,shoulder,caster,1,14.0,14.0,7.899,77.235
0,35,2,Uncommon,6,Waist,2,Leather,waist,physical,1,11.35,11.35,7.899,43.687
0,35,2,Uncommon,6,Waist,3,Mail,waist,physical,1,12.69,12.69,7.899,60.651
0,35,2,Uncommon,7,Legs,1,Cloth,legs,caster,2,16.515,16.515,10.674,54.715
0,35,2,Uncommon,10,Hands,1,Cloth,hands,caster,2,13.675,13.675,7.899,73.121
0,35,2,Uncommon,11,Finger,0,Misc,finger,caster,2,8.175,8.175,5.978,36.758
0,35,2,Uncommon,11,Finger,0,Misc,finger,generic,2,6.025,6.025,5.978,0.791
0,35,2,Uncommon,13,One-hand Weapon,0,Axe,weapon_one_hand,caster,1,6.0,6.0,10.674,-43.791
0,35,2,Uncommon,14,Shield,6,Shield,shield,tank,1,6.69,6.69,7.899,-15.307
0,35,3,Rare,11,Finger,0,Misc,finger,caster,3,10.03,10.03,7.033,42.622
0,35,3,Rare,11,Finger,0,Misc,finger,physical,1,11.68,11.68,7.033,66.084
0,36,2,Uncommon,1,Head,3,Mail,head,physical,1,18.0,18.0,11.026,63.251
0,36,2,Uncommon,3,Shoulder,2,Leather,shoulder,physical,1,12.01,12.01,8.159,47.196
0,36,2,Uncommon,3,Shoulder,3,Mail,shoulder,caster,1,14.0,14.0,8.159,71.585
0,36,2,Uncommon,5,Chest,1,Cloth,chest,caster,2,16.845,16.845,11.026,52.776
0,36,2,Uncommon,6,Waist,1,Cloth,waist,caster,1,12.0,12.0,8.159,47.073
0,36,2,Uncommon,6,Waist,2,Leather,waist,physical,1,12.35,12.35,8.159,51.363
0,36,2,Uncommon,8,Feet,1,Cloth,feet,caster,2,12.0,12.0,8.159,47.073
0,36,2,Uncommon,8,Feet,3,Mail,feet,caster,1,12.36,12.36,8.159,51.485
0,36,2,Uncommon,9,Wrist,1,Cloth,wrist,caster,1,9.01,9.01,6.175,45.922
0,36,2,Uncommon,9,Wrist,3,Mail,wrist,physical,1,9.01,9.01,6.175,45.922
0,36,2,Uncommon,10,Hands,2,Leather,hands,physical,2,11.345,11.345,8.159,39.045
0,36,2,Uncommon,13,One-hand Weapon,4,Mace,weapon_one_hand,caster,1,7.01,7.01,11.026,-36.423
0,36,2,Uncommon,13,One-hand Weapon,4,Mace,weapon_one_hand,physical,1,6.0,6.0,11.026,-45.583
0,36,2,Uncommon,14,Shield,6,Shield,shield,tank,2,6.85,6.85,8.159,-16.046
0,36,2,Uncommon,20,Robe,1,Cloth,chest,caster,1,15.04,15.04,11.026,36.405
0,36,3,Rare,3,Shoulder,1,Cloth,shoulder,caster,1,19.35,19.35,9.599,101.582
0,36,3,Rare,6,Waist,3,Mail,waist,physical,1,9.35,9.35,9.599,-2.595
0,36,3,Rare,14,Shield,6,Shield,shield,tank,1,18.35,18.35,9.599,91.164
0,37,2,Uncommon,1,Head,1,Cloth,head,caster,1,16.69,16.69,11.379,46.675
0,37,2,Uncommon,1,Head,2,Leather,head,caster,1,19.0,19.0,11.379,66.976
0,37,2,Uncommon,2,Neck,0,Misc,neck,physical,1,9.02,9.02,6.372,41.553
0,37,2,Uncommon,3,Shoulder,2,Leather,shoulder,caster,1,14.0,14.0,8.42,66.263
0,37,2,Uncommon,3,Shoulder,3,Mail,shoulder,generic,1,7.37,7.37,8.42,-12.474
0,37,2,Uncommon,5,Chest,3,Mail,chest,caster,1,19.0,19.0,11.379,66.976
0,37,2,Uncommon,7,Legs,2,Leather,legs,physical,1,16.35,16.35,11.379,43.687
0,37,2,Uncommon,7,Legs,3,Mail,legs,physical,1,14.02,14.02,11.379,23.211
0,37,2,Uncommon,8,Feet,1,Cloth,feet,caster,1,12.36,12.36,8.42,46.787
0,37,2,Uncommon,8,Feet,2,Leather,feet,physical,1,12.69,12.69,8.42,50.706
0,37,2,Uncommon,9,Wrist,1,Cloth,wrist,caster,1,9.01,9.01,6.372,41.396
0,37,2,Uncommon,9,Wrist,2,Leather,wrist,physical,1,9.35,9.35,6.372,46.732
0,37,2,Uncommon,9,Wrist,3,Mail,wrist,physical,1,8.34,8.34,6.372,30.881
0,37,2,Uncommon,10,Hands,2,Leather,hands,caster,1,15.0,15.0,8.42,78.139
0,37,2,Uncommon,10,Hands,2,Leather,hands,physical,1,15.0,15.0,8.42,78.139
0,37,2,Uncommon,13,One-hand Weapon,4,Mace,weapon_one_hand,caster,1,6.0,6.0,11.379,-47.271
0,37,2,Uncommon,13,One-hand Weapon,15,Dagger,weapon_one_hand,caster,1,8.0,8.0,11.379,-29.694
0,37,2,Uncommon,14,Shield,6,Shield,shield,tank,1,11.01,11.01,8.42,30.754
0,37,2,Uncommon,20,Robe,1,Cloth,chest,caster,1,16.36,16.36,11.379,43.775
0,37,2,Uncommon,23,Held in Off-hand,0,Misc,held_in_off_hand,caster,1,17.02,17.02,6.372,167.098
0,37,2,Uncommon,26,Ranged,18,Crossbow,ranged,physical,1,5.68,5.68,11.379,-50.083
0,37,3,Rare,7,Legs,2,Leather,legs,physical,1,25.02,25.02,13.387,86.899
0,37,3,Rare,7,Legs,3,Mail,legs,tank,1,7.0,7.0,13.387,-47.71
0,37,3,Rare,20,Robe,1,Cloth,chest,caster,1,22.69,22.69,13.387,69.494
0,38,2,Uncommon,1,Head,3,Mail,head,physical,1,16.35,16.35,11.733,39.347
0,38,2,Uncommon,3,Shoulder,3,Mail,shoulder,physical,2,13.185,13.185,8.683,51.855
0,38,2,Uncommon,8,Feet,1,Cloth,feet,caster,1,15.01,15.01,8.683,72.874
0,38,2,Uncommon,9,Wrist,1,Cloth,wrist,caster,1,11.68,11.68,6.571,77.761
0,38,2,Uncommon,9,Wrist,3,Mail,wrist,physical,1,11.35,11.35,6.571,72.738
0,38,2,Uncommon,10,Hands,2,Leather,hands,caster,2,14.675,14.675,8.683,69.016
0,38,2,Uncommon,11,Finger,0,Misc,finger,caster,1,8.02,8.02,6.571,22.058
0,38,2,Uncommon,11,Finger,0,Misc,finger,physical,1,7.69,7.69,6.571,17.036
0,38,2,Uncommon,13,One-hand Weapon,0,Axe,weapon_one_hand,physical,1,8.0,8.0,11.733,-31.818
0,38,2,Uncommon,13,One-hand Weapon,7,Sword,weapon_one_hand,physical,1,8.0,8.0,11.733,-31.818
0,38,2,Uncommon,13,One-hand Weapon,15,Dagger,weapon_one_hand,physical,2,6.84,6.84,11.733,-41.704
0,38,2,Uncommon,14,Shield,6,Shield,shield,tank,2,9.18,9.18,8.683,5.728
0,38,3,Rare,11,Finger,0,Misc,finger,caster,1,10.7,10.7,7.73,38.419
0,38,3,Rare,20,Robe,1,Cloth,chest,caster,1,23.7,23.7,13.804,71.691
0,39,2,Uncommon,1,Head,2,Leather,head,physical,2,17.86,17.86,12.089,47.737
0,39,2,Uncommon,5,Chest,2,Leather,chest,caster,1,20.0,20.0,12.089,65.439
0,39,2,Uncommon,5,Chest,3,Mail,chest,physical,1,17.7,17.7,12.089,46.413
0,39,2,Uncommon,7,Legs,1,Cloth,legs,caster,1,16.04,16.04,12.089,32.682
0,39,2,Uncommon,8,Feet,1,Cloth,feet,caster,1,15.0,15.0,8.946,67.675
0,39,2,Uncommon,9,Wrist,1,Cloth,wrist,caster,2,9.345,9.345,6.77,38.038
0,39,2,Uncommon,11,Finger,0,Misc,finger,caster,1,9.68,9.68,6.77,42.986
0,39,2,Uncommon,14,Shield,6,Shield,shield,tank,2,9.845,9.845,8.946,10.05
0,39,2,Uncommon,15,Ranged,2,Bow,ranged,physical,1,5.34,5.34,12.089,-55.828
0,39,2,Uncommon,16,Cloak,1,Cloth,cloak,caster,1,9.68,9.68,6.77,42.986
0,39,2,Uncommon,16,Cloak,1,Cloth,cloak,physical,1,12.0,12.0,6.77,77.256
0,40,2,Uncommon,1,Head,1,Cloth,head,caster,1,20.0,20.0,12.446,60.691
0,40,2,Uncommon,1,Head,1,Cloth,head,generic,1,10.05,10.05,12.446,-19.253
0,40,2,Uncommon,1,Head,2,Leather,head,caster,2,19.185,19.185,12.446,54.143
0,40,2,Uncommon,3,Shoulder,1,Cloth,shoulder,caster,1,15.0,15.0,9.21,62.863
0,40,2,Uncommon,3,Shoulder,3,Mail,shoulder,caster,1,16.0,16.0,9.21,73.72
0,40,2,Uncommon,3,Shoulder,3,Mail,shoulder,physical,2,13.36,13.36,9.21,45.057
0,40,2,Uncommon,5,Chest,2,Leather,chest,physical,2,18.18,18.18,12.446,46.069
0,40,2,Uncommon,6,Waist,4,Plate,waist,physical,1,13.36,13.36,9.21,45.057
0,40,2,Uncommon,7,Legs,2,Leather,legs,caster,2,18.0,18.0,12.446,44.622
0,40,2,Uncommon,7,Legs,2,Leather,legs,physical,2,19.185,19.185,12.446,54.143
0,40,2,Uncommon,7,Legs,4,Plate,legs,caster,1,21.0,21.0,12.446,68.726
0,40,2,Uncommon,8,Feet,1,Cloth,feet,caster,2,14.5,14.5,9.21,57.434
0,40,2,Uncommon,8,Feet,1,Cloth,feet,generic,1,8.04,8.04,9.21,-12.705
0,40,2,Uncommon,8,Feet,4,Plate,feet,physical,1,9.68,9.68,9.21,5.101
0,40,2,Uncommon,9,Wrist,1,Cloth,wrist,caster,1,10.01,10.01,6.97,43.618
0,40,2,Uncommon,9,Wrist,3,Mail,wrist,caster,1,8.36,8.36,6.97,19.945
0,40,2,Uncommon,9,Wrist,3,Mail,wrist,physical,1,8.36,8.36,6.97,19.945
0,40,2,Uncommon,10,Hands,1,Cloth,hands,caster,1,12.03,12.03,9.21,30.616
0,40,2,Uncommon,10,Hands,2,Leather,hands,physical,2,14.0,14.0,9.21,52.005
0,40,2,Uncommon,10,Hands,4,Plate,hands,physical,1,11.7,11.7,9.21,27.033
0,40,2,Uncommon,11,Finger,0,Misc,finger,physical,1,9.68,9.68,6.97,38.883
0,40,2,Uncommon,13,One-hand Weapon,4,Mace,weapon_one_hand,physical,2,7.175,7.175,12.446,-42.352
0,40,2,Uncommon,13,One-hand Weapon,7,Sword,weapon_one_hand,caster,1,6.35,6.35,12.446,-48.98
0,40,2,Uncommon,14,Shield,6,Shield,shield,tank,2,10.17,10.17,9.21,10.421
0,40,2,Uncommon,17,Two-hand Weapon,10,Staff,weapon_two_hand,caster,2,8.01,8.01,22.403,-64.246
0,40,2,Uncommon,20,Robe,1,Cloth,chest,caster,2,20.69,20.69,12.446,66.235
0,40,3,Rare,17,Two-hand Weapon,1,Two-hand Axe,weapon_two_hand,physical,1,24.38,24.38,26.357,-7.5
0,40,3,Rare,17,Two-hand Weapon,5,Two-hand Mace,weapon_two_hand,physical,1,24.38,24.38,26.357,-7.5
0,40,3,Rare,17,Two-hand Weapon,8,Two-hand Sword,weapon_two_hand,physical,1,24.38,24.38,26.357,-7.5
0,40,3,Rare,17,Two-hand Weapon,10,Staff,weapon_two_hand,caster,1,26.92,26.92,26.357,2.137
0,40,3,Rare,23,Held in Off-hand,0,Misc,held_in_off_hand,caster,3,5.0,5.0,8.2,-39.023
0,40,3,Rare,26,Ranged,19,Wand,ranged,caster,3,3.0,3.0,14.643,-79.512
0,41,2,Uncommon,1,Head,3,Mail,head,generic,1,10.05,10.05,12.805,-21.513
0,41,2,Uncommon,2,Neck,0,Misc,neck,caster,2,9.355,9.355,7.171,30.463
0,41,2,Uncommon,6,Waist,1,Cloth,waist,caster,2,12.67,12.67,9.475,33.713
0,41,2,Uncommon,8,Feet,2,Leather,feet,physical,2,15.5,15.5,9.475,63.58
0,41,2,Uncommon,10,Hands,2,Leather,hands,physical,1,14.03,14.03,9.475,48.066
0,41,2,Uncommon,13,One-hand Weapon,7,Sword,weapon_one_hand,generic,1,4.69,4.69,12.805,-63.373
0,41,2,Uncommon,13,One-hand Weapon,7,Sword,weapon_one_hand,physical,2,7.35,15.35,12.805,19.878
0,41,2,Uncommon,13,One-hand Weapon,15,Dagger,weapon_one_hand,physical,1,7.0,7.0,12.805,-45.333
0,41,2,Uncommon,14,Shield,6,Shield,shield,tank,2,7.005,7.005,9.475,-26.072
0,41,2,Uncommon,17,Two-hand Weapon,1,Two-hand Axe,weapon_two_hand,physical,1,17.68,17.68,23.048,-23.292
0,41,2,Uncommon,17,Two-hand Weapon,5,Two-hand Mace,weapon_two_hand,caster,1,17.68,17.68,23.048,-23.292
0,41,2,Uncommon,17,Two-hand Weapon,5,Two-hand Mace,weapon_two_hand,physical,1,17.0,17.0,23.048,-26.242
0,41,2,Uncommon,23,Held in Off-hand,0,Misc,held_in_off_hand,caster,2,8.23,8.23,7.171,14.774
0,42,2,Uncommon,1,Head,1,Cloth,head,caster,1,24.03,24.03,13.165,82.536
0,42,2,Uncommon,1,Head,2,Leather,head,physical,1,14.0,14.0,13.165,6.346
0,42,2,Uncommon,2,Neck,0,Misc,neck,caster,1,10.0,10.0,7.372,35.646
0,42,2,Uncommon,2,Neck,0,Misc,neck,physical,1,10.0,10.0,7.372,35.646
0,42,2,Uncommon,5,Chest,3,Mail,chest,generic,1,15.05,15.05,13.165,14.322
0,42,2,Uncommon,5,Chest,3,Mail,chest,physical,1,21.0,21.0,13.165,59.52
0,42,2,Uncommon,6,Waist,2,Leather,waist,physical,1,14.03,14.03,9.742,44.019
0,42,2,Uncommon,8,Feet,1,Cloth,feet,caster,1,10.69,10.69,9.742,9.734
0,42,2,Uncommon,8,Feet,3,Mail,feet,caster,1,17.0,17.0,9.742,74.507
0,42,2,Uncommon,9,Wrist,1,Cloth,wrist,caster,1,10.68,10.68,7.372,44.87
0,42,2,Uncommon,14,Shield,6,Shield,shield,tank,1,10.01,10.01,9.742,2.754
0,42,2,Uncommon,16,Cloak,1,Cloth,cloak,caster,2,10.5,10.5,7.372,42.428
0,42,2,Uncommon,16,Cloak,1,Cloth,cloak,physical,1,10.69,10.69,7.372,45.006
0,42,2,Uncommon,17,Two-hand Weapon,1,Two-hand Axe,weapon_two_hand,physical,1,19.37,19.37,23.696,-18.257
0,42,2,Uncommon,17,Two-hand Weapon,5,Two-hand Mace,weapon_two_hand,generic,1,11.39,11.39,23.696,-51.933
0,42,2,Uncommon,17,Two-hand Weapon,5,Two-hand Mace,weapon_two_hand,physical,1,17.0,17.0,23.696,-28.258
0,42,2,Uncommon,23,Held in Off-hand,0,Misc,held_in_off_hand,caster,2,12.02,12.02,7.372,63.047
0,43,2,Uncommon,1,Head,1,Cloth,head,caster,1,18.06,18.06,13.526,33.524
0,43,2,Uncommon,2,Neck,0,Misc,neck,physical,1,13.02,13.02,7.574,71.896
0,43,2,Uncommon,5,Chest,2,Leather,chest,physical,1,17.72,17.72,13.526,31.011
0,43,2,Uncommon,6,Waist,2,Leather,waist,generic,1,4.02,4.02,10.009,-59.836
