entry,name,class,subclass,subclass_label,inventory_type,inventory_label,slot_key,role,quality,quality_label,origin_expansion,origin_label,origin_source,present_in_vanilla,present_in_tbc,present_in_wrath,pvp_family,required_level,item_level,expansion_band,ilvl_band,old_armor,new_armor,armor_peer_median,armor_sample_count,armor_peer_window,armor_classification,armor_change_percent,old_damage_min,old_damage_max,new_damage_min,new_damage_max,weapon_damage_peer_median_dps,weapon_damage_sample_count,weapon_damage_peer_window,weapon_damage_change_percent,old_dps,new_dps,old_stat_list,new_stat_list,old_weighted_budget,new_weighted_budget,special_weapon_budget,special_weapon_stat_list,socket_budget,target_budget,target_visible_budget,target_visible_budget_unclamped,target_source,target_sample_count,peer_group,peer_window,peer_p10,peer_p25,peer_p75,peer_p90,peer_outlier,sql_blocked,sql_block_reasons,percent_over_under_before,percent_over_under_after,action,skip_reasons,warnings,special_effect_flags
9598,Sleeping Robes,4,1,Cloth,20,Robe,chest,generic,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,0,10,classic_leveling,010-019,19,19,19.0,17,within 5 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,+1 Stamina,+1 Stamina,0.67,0.67,0.0,,0.0,0.67,0.67,0.67,no_peer_skip,0,origin=0;quality=2;slot=chest;armor=1;weapon=none;pvp=none;role=generic,insufficient_samples,0.0,0.0,0.0,0.0,False,True,not enough comparable peer samples,0.0,0.0,unchanged,,normal stats unchanged: not enough comparable peer samples; armor unchanged: within +/-15% peer tolerance from 17 sample(s),
9599,Barkmail Leggings,4,3,Mail,7,Legs,legs,generic,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,0,10,classic_leveling,010-019,94,94,110.0,8,within 5 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,+1 Stamina,+1 Stamina,0.67,0.67,0.0,,0.0,0.67,0.67,0.67,no_peer_skip,0,origin=0;quality=2;slot=legs;armor=3;weapon=none;pvp=none;role=generic,insufficient_samples,0.0,0.0,0.0,0.0,False,True,not enough comparable peer samples,0.0,0.0,unchanged,,normal stats unchanged: not enough comparable peer samples; armor unchanged: within +/-15% peer tolerance from 8 sample(s),
9602,Brushwood Blade,2,8,Two-hand Sword,17,Two-hand Weapon,weapon_two_hand,generic,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,0,10,classic_leveling,010-019,0,0,0.0,0,,not_checked,0.0,17.0,26.0,27.0,41.0,11.406,15,within 10 ilvl,58.14,7.166666666666667,11.333333333333334,+1 Stamina,+1 Stamina,0.67,0.67,0.0,,0.0,3.015,0.804,3.015,peer_+/-10_ilvl,12,origin=0;quality=2;slot=weapon_two_hand;armor=none;weapon=weapon_two_hand:physical;pvp=none;role=generic,+/-10_ilvl,2.0100000000000002,2.0100000000000002,3.35,3.9530000000000007,True,True,peer target requires 350.0% visible budget change,-77.77777777777779,-77.77777777777779,report-only,,SQL blocked: peer target requires 350.0% visible budget change; visible stat target clamped to +/-20% safety cap; rounding remained outside configured tolerance; weapon DPS median from 15 sample(s) within 10 ilvl,
9603,Gritroot Staff,2,10,Staff,17,Two-hand Weapon,weapon_two_hand,generic,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,0,10,classic_leveling,010-019,0,0,0.0,0,,not_checked,0.0,14.0,22.0,23.0,36.0,11.406,17,within 10 ilvl,63.889,6.9230769230769225,11.346153846153845,+1 Stamina,+1 Stamina,0.67,0.67,0.0,,0.0,3.015,0.804,3.015,peer_+/-10_ilvl,12,origin=0;quality=2;slot=weapon_two_hand;armor=none;weapon=weapon_two_hand:physical;pvp=none;role=generic,+/-10_ilvl,2.0100000000000002,2.0100000000000002,3.35,3.9530000000000007,True,True,peer target requires 350.0% visible budget change,-77.77777777777779,-77.77777777777779,report-only,,SQL blocked: peer target requires 350.0% visible budget change; visible stat target clamped to +/-20% safety cap; rounding remained outside configured tolerance; weapon DPS median from 17 sample(s) within 10 ilvl,
15925,Journeyman's Stave,4,0,Misc,23,Held in Off-hand,held_in_off_hand,generic,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,5,10,classic_leveling,010-019,0,0,0.0,0,,not_armor,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,+1 Stamina,+1 Stamina,0.67,0.67,0.0,,0.0,0.67,0.67,0.67,no_peer_skip,0,origin=0;quality=2;slot=held_in_off_hand;armor=0;weapon=none;pvp=none;role=generic,insufficient_samples,0.0,0.0,0.0,0.0,False,True,not enough comparable peer samples,0.0,0.0,unchanged,,normal stats unchanged: not enough comparable peer samples,
17922,Lionfur Armor,4,2,Leather,5,Chest,chest,caster,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,5,10,classic_leveling,010-019,55,55,62.0,15,within 5 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,+1 Intellect,+1 Intellect,1.0,1.0,0.0,,0.0,1.0,1.0,1.0,no_peer_skip,0,origin=0;quality=2;slot=chest;armor=2;weapon=none;pvp=none;role=caster,insufficient_samples,0.0,0.0,0.0,0.0,False,True,not enough comparable peer samples,0.0,0.0,unchanged,,normal stats unchanged: not enough comparable peer samples; armor unchanged: within +/-15% peer tolerance from 15 sample(s),
18957,Brushwood Blade,2,7,Sword,13,One-hand Weapon,weapon_one_hand,generic,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,0,10,classic_leveling,010-019,0,0,0.0,0,,not_checked,0.0,11.0,21.0,15.0,29.0,7.246,12,within 5 ilvl,37.5,5.333333333333333,7.333333333333333,+1 Stamina,+1 Stamina,0.67,0.67,0.0,,0.0,0.67,0.67,0.67,peer_+/-5_ilvl,29,origin=0;quality=2;slot=weapon_one_hand;armor=none;weapon=weapon_one_hand:physical;pvp=none;role=generic,+/-5_ilvl,0.67,0.67,0.67,0.67,False,False,,0.0,0.0,updated,,normal stats unchanged: within +/-15% peer tolerance; weapon DPS median from 12 sample(s) within 5 ilvl,
23399,Fallen Apprentice's Robe,4,1,Cloth,20,Robe,chest,caster,2,Uncommon,1,tbc,origin_manifest,False,True,True,none,0,10,classic_leveling,010-019,19,19,19.0,17,within 5 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,"+1 Stamina, +1 Intellect","+1 Stamina, +1 Intellect",1.67,1.67,0.0,,0.0,1.67,1.67,1.67,no_peer_skip,0,origin=1;quality=2;slot=chest;armor=1;weapon=none;pvp=none;role=caster,insufficient_samples,0.0,0.0,0.0,0.0,False,True,not enough comparable peer samples; origin tbc/1 did not match SQL origin filter,0.0,0.0,unchanged,,SQL blocked: origin tbc/1 did not match SQL origin filter; normal stats unchanged: not enough comparable peer samples; armor unchanged: within +/-15% peer tolerance from 17 sample(s),
23423,Mercenary Greatsword,2,8,Two-hand Sword,17,Two-hand Weapon,weapon_two_hand,physical,2,Uncommon,1,tbc,origin_manifest,False,True,True,none,0,10,classic_leveling,010-019,0,0,0.0,0,,not_checked,0.0,16.0,25.0,26.0,40.0,11.406,15,within 10 ilvl,60.976,7.06896551724138,11.379310344827587,+1 Agility,+1 Agility,1.0,1.0,0.0,,0.0,1.0,1.0,1.0,no_peer_skip,0,origin=1;quality=2;slot=weapon_two_hand;armor=none;weapon=weapon_two_hand:physical;pvp=none;role=physical,insufficient_samples,0.0,0.0,0.0,0.0,False,True,not enough comparable peer samples; origin tbc/1 did not match SQL origin filter,0.0,0.0,report-only,,SQL blocked: origin tbc/1 did not match SQL origin filter; normal stats unchanged: not enough comparable peer samples; weapon DPS median from 15 sample(s) within 10 ilvl,
23429,Mercenary Clout,2,5,Two-hand Mace,17,Two-hand Weapon,weapon_two_hand,physical,2,Uncommon,1,tbc,origin_manifest,False,True,True,none,0,10,classic_leveling,010-019,0,0,0.0,0,,not_checked,0.0,20.0,30.0,26.0,39.0,9.297,10,within 10 ilvl,30.0,7.142857142857143,9.285714285714286,+1 Strength,+1 Strength,1.0,1.0,0.0,,0.0,1.0,1.0,1.0,no_peer_skip,0,origin=1;quality=2;slot=weapon_two_hand;armor=none;weapon=weapon_two_hand:physical;pvp=none;role=physical,insufficient_samples,0.0,0.0,0.0,0.0,False,True,not enough comparable peer samples; origin tbc/1 did not match SQL origin filter,0.0,0.0,report-only,,SQL blocked: origin tbc/1 did not match SQL origin filter; normal stats unchanged: not enough comparable peer samples; weapon DPS median from 10 sample(s) within 10 ilvl,
23430,Mercenary Sword,2,7,Sword,13,One-hand Weapon,weapon_one_hand,generic,2,Uncommon,1,tbc,origin_manifest,False,True,True,none,0,10,classic_leveling,010-019,0,0,0.0,0,,not_checked,0.0,9.0,17.0,12.0,23.0,7.246,12,within 5 ilvl,34.615,5.416666666666667,7.291666666666667,+1 Stamina,+1 Stamina,0.67,0.67,0.0,,0.0,0.67,0.67,0.67,no_peer_skip,0,origin=1;quality=2;slot=weapon_one_hand;armor=none;weapon=weapon_one_hand:physical;pvp=none;role=generic,insufficient_samples,0.0,0.0,0.0,0.0,False,True,not enough comparable peer samples; origin tbc/1 did not match SQL origin filter,0.0,0.0,report-only,,SQL blocked: origin tbc/1 did not match SQL origin filter; normal stats unchanged: not enough comparable peer samples; weapon DPS median from 12 sample(s) within 5 ilvl,
23431,Mercenary Stiletto,2,15,Dagger,13,One-hand Weapon,weapon_one_hand,generic,2,Uncommon,1,tbc,origin_manifest,False,True,True,none,0,10,classic_leveling,010-019,0,0,0.0,0,,not_checked,0.0,5.0,11.0,7.0,15.0,7.279,18,within 5 ilvl,37.5,5.333333333333333,7.333333333333333,+1 Stamina,+1 Stamina,0.67,0.67,0.0,,0.0,0.67,0.67,0.67,no_peer_skip,0,origin=1;quality=2;slot=weapon_one_hand;armor=none;weapon=weapon_one_hand:physical;pvp=none;role=generic,insufficient_samples,0.0,0.0,0.0,0.0,False,True,not enough comparable peer samples; origin tbc/1 did not match SQL origin filter,0.0,0.0,report-only,,SQL blocked: origin tbc/1 did not match SQL origin filter; normal stats unchanged: not enough comparable peer samples; weapon DPS median from 18 sample(s) within 5 ilvl,
24107,Ravager Chitin Tunic,4,3,Mail,5,Chest,chest,physical,2,Uncommon,1,tbc,origin_manifest,False,True,True,none,0,10,classic_leveling,010-019,108,129,129.0,11,within 5 ilvl,peer_median,19.444,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,+2 Attack Power,+2 Attack Power,1.0,1.0,0.0,,0.0,1.0,1.0,1.0,no_peer_skip,0,origin=1;quality=2;slot=chest;armor=3;weapon=none;pvp=none;role=physical,insufficient_samples,0.0,0.0,0.0,0.0,False,True,"not enough comparable peer samples; origin tbc/1 did not match SQL origin filter; armor updates require allow_armor_updates=true; armor change requires 19.4% move, above +/-15% armor cap",0.0,0.0,report-only,,"SQL blocked: origin tbc/1 did not match SQL origin filter; normal stats unchanged: not enough comparable peer samples; armor median from 11 sample(s) within 5 ilvl; SQL blocked: armor updates require allow_armor_updates=true; SQL blocked: armor change requires 19.4% move, above +/-15% armor cap",
24108,Ravager Hide Leggings,4,2,Leather,7,Legs,legs,physical,2,Uncommon,1,tbc,origin_manifest,False,True,True,none,0,10,classic_leveling,010-019,48,48,55.5,12,within 5 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,+1 Agility,+1 Agility,1.0,1.0,0.0,,0.0,1.0,1.0,1.0,no_peer_skip,0,origin=1;quality=2;slot=legs;armor=2;weapon=none;pvp=none;role=physical,insufficient_samples,0.0,0.0,0.0,0.0,False,True,not enough comparable peer samples; origin tbc/1 did not match SQL origin filter,0.0,0.0,unchanged,,SQL blocked: origin tbc/1 did not match SQL origin filter; normal stats unchanged: not enough comparable peer samples; armor unchanged: within +/-15% peer tolerance from 12 sample(s),
24109,Thick Ravager Belt,4,1,Cloth,6,Waist,waist,caster,2,Uncommon,1,tbc,origin_manifest,False,True,True,none,0,10,classic_leveling,010-019,11,17,17.0,14,within 10 ilvl,peer_median,54.545,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,+1 Intellect,+1 Intellect,1.0,1.0,0.0,,0.0,1.0,1.0,1.0,no_peer_skip,0,origin=1;quality=2;slot=waist;armor=1;weapon=none;pvp=none;role=caster,insufficient_samples,0.0,0.0,0.0,0.0,False,True,"not enough comparable peer samples; origin tbc/1 did not match SQL origin filter; armor updates require allow_armor_updates=true; armor change requires 54.5% move, above +/-15% armor cap",0.0,0.0,report-only,,"SQL blocked: origin tbc/1 did not match SQL origin filter; normal stats unchanged: not enough comparable peer samples; armor median from 14 sample(s) within 10 ilvl; SQL blocked: armor updates require allow_armor_updates=true; SQL blocked: armor change requires 54.5% move, above +/-15% armor cap",
24111,Kurken Hide Jerkin,4,2,Leather,5,Chest,chest,physical,2,Uncommon,1,tbc,origin_manifest,False,True,True,none,0,10,classic_leveling,010-019,55,55,62.0,15,within 5 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,+1 Agility,+1 Agility,1.0,1.0,0.0,,0.0,1.0,1.0,1.0,no_peer_skip,0,origin=1;quality=2;slot=chest;armor=2;weapon=none;pvp=none;role=physical,insufficient_samples,0.0,0.0,0.0,0.0,False,True,not enough comparable peer samples; origin tbc/1 did not match SQL origin filter,0.0,0.0,unchanged,,SQL blocked: origin tbc/1 did not match SQL origin filter; normal stats unchanged: not enough comparable peer samples; armor unchanged: within +/-15% peer tolerance from 15 sample(s),
24112,Kurkenstoks,4,1,Cloth,8,Feet,feet,generic,2,Uncommon,1,tbc,origin_manifest,False,True,True,none,0,10,classic_leveling,010-019,13,21,21.0,11,within 10 ilvl,peer_median,61.538,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,+1 Stamina,+1 Stamina,0.67,0.67,0.0,,0.0,0.67,0.67,0.67,no_peer_skip,0,origin=1;quality=2;slot=feet;armor=1;weapon=none;pvp=none;role=generic,insufficient_samples,0.0,0.0,0.0,0.0,False,True,"not enough comparable peer samples; origin tbc/1 did not match SQL origin filter; armor updates require allow_armor_updates=true; armor change requires 61.5% move, above +/-15% armor cap",0.0,0.0,report-only,,"SQL blocked: origin tbc/1 did not match SQL origin filter; normal stats unchanged: not enough comparable peer samples; armor median from 11 sample(s) within 10 ilvl; SQL blocked: armor updates require allow_armor_updates=true; SQL blocked: armor change requires 61.5% move, above +/-15% armor cap",
24113,Cowlen's Bracers of Kinship,4,1,Cloth,9,Wrist,wrist,generic,2,Uncommon,1,tbc,origin_manifest,False,True,True,none,0,10,classic_leveling,010-019,8,14,14.0,9,within 10 ilvl,peer_median,75.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,+1 Stamina,+1 Stamina,0.67,0.67,0.0,,0.0,0.67,0.67,0.67,no_peer_skip,0,origin=1;quality=2;slot=wrist;armor=1;weapon=none;pvp=none;role=generic,insufficient_samples,0.0,0.0,0.0,0.0,False,True,"not enough comparable peer samples; origin tbc/1 did not match SQL origin filter; armor updates require allow_armor_updates=true; armor change requires 75.0% move, above +/-15% armor cap",0.0,0.0,report-only,,"SQL blocked: origin tbc/1 did not match SQL origin filter; normal stats unchanged: not enough comparable peer samples; armor median from 9 sample(s) within 10 ilvl; SQL blocked: armor updates require allow_armor_updates=true; SQL blocked: armor change requires 75.0% move, above +/-15% armor cap",
28146,Courier's Wraps,4,1,Cloth,9,Wrist,wrist,caster,2,Uncommon,1,tbc,origin_manifest,False,True,True,none,0,10,classic_leveling,010-019,8,14,14.0,9,within 10 ilvl,peer_median,75.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,+1 Intellect,+1 Intellect,1.0,1.0,0.0,,0.0,1.0,1.0,1.0,no_peer_skip,0,origin=1;quality=2;slot=wrist;armor=1;weapon=none;pvp=none;role=caster,insufficient_samples,0.0,0.0,0.0,0.0,False,True,"not enough comparable peer samples; origin tbc/1 did not match SQL origin filter; armor updates require allow_armor_updates=true; armor change requires 75.0% move, above +/-15% armor cap",0.0,0.0,report-only,,"SQL blocked: origin tbc/1 did not match SQL origin filter; normal stats unchanged: not enough comparable peer samples; armor median from 9 sample(s) within 10 ilvl; SQL blocked: armor updates require allow_armor_updates=true; SQL blocked: armor change requires 75.0% move, above +/-15% armor cap",
28147,Tranquillien Scout's Bracers,4,2,Leather,9,Wrist,wrist,physical,2,Uncommon,1,tbc,origin_manifest,False,True,True,none,0,10,classic_leveling,010-019,24,24,0.0,0,,insufficient_samples,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,+1 Agility,+1 Agility,1.0,1.0,0.0,,0.0,1.0,1.0,1.0,no_peer_skip,0,origin=1;quality=2;slot=wrist;armor=2;weapon=none;pvp=none;role=physical,insufficient_samples,0.0,0.0,0.0,0.0,False,True,not enough comparable peer samples; origin tbc/1 did not match SQL origin filter,0.0,0.0,unchanged,,SQL blocked: origin tbc/1 did not match SQL origin filter; normal stats unchanged: not enough comparable peer samples; armor unchanged: not enough comparable armor samples,
28148,Bronze Mail Bracers,4,3,Mail,9,Wrist,wrist,physical,2,Uncommon,1,tbc,origin_manifest,False,True,True,none,0,10,classic_leveling,010-019,47,47,0.0,0,,insufficient_samples,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,+2 Attack Power,+2 Attack Power,1.0,1.0,0.0,,0.0,1.0,1.0,1.0,no_peer_skip,0,origin=1;quality=2;slot=wrist;armor=3;weapon=none;pvp=none;role=physical,insufficient_samples,0.0,0.0,0.0,0.0,False,True,not enough comparable peer samples; origin tbc/1 did not match SQL origin filter,0.0,0.0,unchanged,,SQL blocked: origin tbc/1 did not match SQL origin filter; normal stats unchanged: not enough comparable peer samples; armor unchanged: not enough comparable armor samples,
816,Small Hand Blade,2,15,Dagger,13,One-hand Weapon,weapon_one_hand,physical,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,6,11,classic_leveling,010-019,0,0,0.0,0,,not_checked,0.0,6.0,12.0,7.0,15.0,7.279,18,within 5 ilvl,22.222,6.0,7.333333333333333,+1 Agility,+1 Agility,1.0,1.0,0.0,,0.0,1.0,1.0,1.0,peer_+/-5_ilvl,17,origin=0;quality=2;slot=weapon_one_hand;armor=none;weapon=weapon_one_hand:physical;pvp=none;role=physical,+/-5_ilvl,1.0,1.0,1.0,2.0,False,False,,0.0,0.0,updated,,normal stats unchanged: within +/-15% peer tolerance; weapon DPS median from 18 sample(s) within 5 ilvl,
2281,Rodentia Flint Axe,2,0,Axe,13,One-hand Weapon,weapon_one_hand,healer,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,6,11,classic_leveling,010-019,0,0,0.0,0,,not_checked,0.0,8.0,16.0,10.0,21.0,7.778,9,within 5 ilvl,29.167,6.0,7.75,+1 Spirit,+1 Spirit,1.0,1.0,0.0,,0.0,1.0,1.0,1.0,no_peer_skip,0,origin=0;quality=2;slot=weapon_one_hand;armor=none;weapon=weapon_one_hand:physical;pvp=none;role=healer,insufficient_samples,0.0,0.0,0.0,0.0,False,True,not enough comparable peer samples; weapon requires at least 10 peer samples for SQL; found 9,0.0,0.0,report-only,,normal stats unchanged: not enough comparable peer samples; weapon DPS median from 9 sample(s) within 5 ilvl; SQL blocked: weapon requires at least 10 peer samples for SQL; found 9,
2957,Journeyman's Vest,4,1,Cloth,5,Chest,chest,healer,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,6,11,classic_leveling,010-019,21,21,24.0,8,within 5 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,+2 Spirit,+2 Spirit,2.0,2.0,0.0,,0.0,3.17,2.4,3.17,peer_+/-10_ilvl,16,origin=0;quality=2;slot=chest;armor=1;weapon=none;pvp=none;role=healer,+/-10_ilvl,1.0,1.0,6.0024999999999995,7.34,True,True,peer target requires 58.5% visible budget change,-36.90851735015773,-36.90851735015773,unchanged,,SQL blocked: peer target requires 58.5% visible budget change; visible stat target clamped to +/-20% safety cap; rounding remained outside configured tolerance; armor unchanged: within +/-15% peer tolerance from 8 sample(s),
2961,Burnt Leather Vest,4,2,Leather,5,Chest,chest,healer,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,6,11,classic_leveling,010-019,58,58,65.0,17,within 5 ilvl,within_tolerance,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,+2 Spirit,+2 Spirit,2.0,2.0,0.0,,0.0,2.0,2.0,2.0,no_peer_skip,0,origin=0;quality=2;slot=chest;armor=2;weapon=none;pvp=none;role=healer,insufficient_samples,0.0,0.0,0.0,0.0,False,True,not enough comparable peer samples,0.0,0.0,unchanged,,normal stats unchanged: not enough comparable peer samples; armor unchanged: within +/-15% peer tolerance from 17 sample(s),
2965,Warrior's Tunic,4,3,Mail,5,Chest,chest,physical,2,Uncommon,0,vanilla,origin_manifest,True,True,True,none,6,11,classic_leveling,010-019,115,144,144.0,15,within 5 ilvl,peer_median,25.217,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0.0,+4 Attack Power,+4 Attack Power,2.0,2.0,0.0,,0.0,4.34,2.4,4.34,peer_+/-10_ilvl,10,origin=0;quality=2;slot=chest;armor=3;weapon=none;pvp=none;role=physical,+/-10_ilvl,2.503,3.2525,5.76,6.209999999999999,True,True,"peer target requires 117.0% visible budget change; armor updates require allow_armor_updates=true; armor change requires 25.2% move, above +/-15% armor cap",-53.91705069124424,-53.91705069124424,report-only,,"SQL blocked: peer target requires 117.0% visible budget change; visible stat target clamped to +/-20% safety cap; rounding remained outside configured tolerance; final visible stat budget adjusted to stay within +/-20% safety cap; armor median from 15 sample(s) within 5 ilvl; SQL blocked: armor updates require allow_armor_updates=true; SQL blocked: armor change requires 25.2% move, above +/-15% armor cap",
